contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,gex,timestamp,current_price,expiration
SPY241112C00595000,2024-11-12 16:28:39+00:00,595.0,2.39,2.39,2.44,-1.49,-38.40206,3204.0,3736,0.1296473754882812,True,REGULAR,USD,call,64028.222396000296,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00596000,2024-11-12 16:28:56+00:00,596.0,1.55,1.55,1.58,-1.54,-48.58044,5891.0,3200,0.1079190771484375,True,REGULAR,USD,call,106622.42936123276,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00597000,2024-11-12 16:29:43+00:00,597.0,0.9,0.88,0.89,-1.39,-60.698692,37347.0,5160,0.09180595703125,False,REGULAR,USD,call,581393.7951652635,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00598000,2024-11-12 16:29:54+00:00,598.0,0.4,0.4,0.41,-1.21,-74.69136,112213.0,8261,0.08008732421875,False,REGULAR,USD,call,1591567.51670048,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00599000,2024-11-12 16:29:43+00:00,599.0,0.15,0.15,0.16,-0.94000006,-86.23853,188200.0,9030,0.0742280078125,False,REGULAR,USD,call,1867709.7576397632,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00600000,2024-11-12 16:29:40+00:00,600.0,0.06,0.05,0.06,-0.62,-91.17647,174820.0,17106,0.073251455078125,False,REGULAR,USD,call,1018090.0782023624,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00601000,2024-11-12 16:29:19+00:00,601.0,0.02,0.03,0.04,-0.38,-92.68293,79566.0,8042,0.0820404296875,False,REGULAR,USD,call,287388.35957388615,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00602000,2024-11-12 16:29:55+00:00,602.0,0.02,0.01,0.02,-0.2,-95.23809,42529.0,12658,0.085946640625,False,REGULAR,USD,call,99486.67533245945,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00603000,2024-11-12 16:29:52+00:00,603.0,0.01,0.0,0.01,-0.09,-90.0,24892.0,21358,0.0898528515625,False,REGULAR,USD,call,44841.58068640663,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00604000,2024-11-12 16:28:15+00:00,604.0,0.01,0.0,0.01,-0.04,-80.00001,10767.0,9075,0.1015714843749999,False,REGULAR,USD,call,15364.321879402272,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00605000,2024-11-12 16:18:26+00:00,605.0,0.01,0.0,0.01,-0.02,-66.66667,6717.0,16435,0.1132901171875,False,REGULAR,USD,call,14819.645136944302,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00606000,2024-11-12 16:20:19+00:00,606.0,0.01,0.0,0.01,-0.01,-50.0,393.0,9898,0.12500875,False,REGULAR,USD,call,5590.333770018615,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00587000,2024-11-12 16:27:37+00:00,587.0,0.01,0.01,0.02,-0.02,-66.66667,1101.0,1876,0.13868048828125,False,REGULAR,USD,put,2411.260561815197,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00588000,2024-11-12 16:27:47+00:00,588.0,0.01,0.01,0.02,-0.03,-75.0,6602.0,24349,0.12500875,False,REGULAR,USD,put,29040.727378554213,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00589000,2024-11-12 16:27:53+00:00,589.0,0.01,0.01,0.02,-0.049999997,-71.42857,3366.0,7288,0.1113370117187499,False,REGULAR,USD,put,11824.14918445506,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00590000,2024-11-12 16:29:16+00:00,590.0,0.03,0.02,0.03,-0.049999997,-62.499996,10247.0,7668,0.1054776953125,False,REGULAR,USD,put,30926.65600495079,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00591000,2024-11-12 16:28:33+00:00,591.0,0.03,0.03,0.04,-0.07,-70.0,10142.0,8283,0.09571216796875,False,REGULAR,USD,put,45521.83012590658,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00592000,2024-11-12 16:29:37+00:00,592.0,0.05,0.04,0.05,-0.09,-64.28571,56990.0,14633,0.084970087890625,False,REGULAR,USD,put,258965.48590719048,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00593000,2024-11-12 16:29:36+00:00,593.0,0.08,0.07,0.08,-0.120000005,-60.0,50732.0,10199,0.0766693896484375,False,REGULAR,USD,put,354840.6496807992,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00594000,2024-11-12 16:29:03+00:00,594.0,0.12,0.12,0.13,-0.16,-57.142857,29312.0,14184,0.0678804150390625,False,REGULAR,USD,put,416258.5536660648,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00595000,2024-11-12 16:29:44+00:00,595.0,0.23,0.21,0.22,-0.15999998,-41.02564,57036.0,11860,0.0583590258789062,False,REGULAR,USD,put,1093868.0148825706,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00596000,2024-11-12 16:29:38+00:00,596.0,0.39,0.39,0.4,-0.13999999,-25.925924,84822.0,10878,0.0481052221679687,False,REGULAR,USD,put,2426491.1886657337,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00597000,2024-11-12 16:29:52+00:00,597.0,0.69,0.69,0.7,-0.060000002,-8.0,186160.0,8582,0.0289403747558593,True,REGULAR,USD,put,7179512.162791055,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00598000,2024-11-12 16:29:54+00:00,598.0,1.21,1.21,1.23,0.16000009,15.094348,220867.0,9982,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00599000,2024-11-12 16:29:22+00:00,599.0,1.95,1.91,1.94,0.4100001,26.623383,69797.0,6031,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00600000,2024-11-12 16:28:48+00:00,600.0,2.9,2.82,2.9,0.76,36.363636,17855.0,2880,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00601000,2024-11-12 16:26:36+00:00,601.0,3.8,3.77,3.85,1.02,36.690647,2197.0,860,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00602000,2024-11-12 16:26:37+00:00,602.0,4.77,4.78,4.87,1.1199999,30.684927,1466.0,389,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00603000,2024-11-12 16:21:34+00:00,603.0,5.67,5.75,5.88,1.0700002,23.260874,772.0,456,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00604000,2024-11-12 16:11:58+00:00,604.0,6.75,6.61,6.93,0.9299998,15.979379,189.0,135,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00605000,2024-11-12 16:11:29+00:00,605.0,7.78,7.54,7.9,1.44,22.712933,127.0,20,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00606000,2024-11-12 15:55:11+00:00,606.0,8.7,8.55,8.97,0.9899998,12.840464,26.0,16,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00587000,2024-11-12 16:08:25+00:00,587.0,10.35,9.89,10.34,-1.1499996,-9.999997,36.0,241,0.2922434057617186,True,REGULAR,USD,call,676.6757003777824,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00588000,2024-11-12 16:06:36+00:00,588.0,9.28,8.91,9.3,-1.5200005,-14.074078,52.0,396,0.2658764819335937,True,REGULAR,USD,call,1224.7432444334618,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00589000,2024-11-12 16:11:44+00:00,589.0,8.22,8.06,8.17,-1.1499996,-12.273209,30.0,289,0.2265702343749999,True,REGULAR,USD,call,981.43024861186,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00590000,2024-11-12 16:27:48+00:00,590.0,7.2,7.13,7.22,-1.6599998,-18.735891,247.0,1517,0.21289849609375,True,REGULAR,USD,call,6301.72694568651,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00591000,2024-11-12 16:06:43+00:00,591.0,6.34,6.07,6.17,-1.52,-19.338423,286.0,787,0.1850667431640624,True,REGULAR,USD,call,4514.06407273358,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00592000,2024-11-12 16:31:07+00:00,592.0,5.34,5.14,5.24,-1.1299996,-17.46522,443.0,778,0.1716391430664062,True,REGULAR,USD,call,6147.727861674769,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00593000,2024-11-12 16:22:23+00:00,593.0,4.36,4.14,4.24,-1.6399999,-27.33333,538.0,1157,0.148446015625,True,REGULAR,USD,call,10560.440240934771,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00594000,2024-11-12 16:32:52+00:00,594.0,3.24,3.26,3.32,-1.5800002,-32.780087,706.0,2337,0.1323328955078125,True,REGULAR,USD,call,23666.07524797285,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00595000,2024-11-12 16:33:37+00:00,595.0,2.36,2.31,2.38,-1.5200002,-39.17526,3368.0,3736,0.1108487353515624,True,REGULAR,USD,call,72474.71992376733,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00596000,2024-11-12 16:34:07+00:00,596.0,1.52,1.52,1.55,-1.5699999,-50.320515,6424.0,3200,0.094735615234375,True,REGULAR,USD,call,126142.49735969836,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00597000,2024-11-12 16:34:55+00:00,597.0,0.87,0.83,0.84,-1.42,-62.008736,40132.0,5160,0.0795990478515625,False,REGULAR,USD,call,721606.0659149415,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00598000,2024-11-12 16:35:00+00:00,598.0,0.37,0.37,0.38,-1.24,-77.01863,116080.0,8261,0.071298349609375,False,REGULAR,USD,call,1879584.46661922,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00599000,2024-11-12 16:34:44+00:00,599.0,0.14,0.13,0.14,-0.95000005,-87.15597,190050.0,9030,0.0666597241210937,False,REGULAR,USD,call,2077207.026020828,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00600000,2024-11-12 16:34:47+00:00,600.0,0.05,0.05,0.06,-0.63,-92.64706,177946.0,17106,0.069345244140625,False,REGULAR,USD,call,1132896.4152287848,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00601000,2024-11-12 16:33:21+00:00,601.0,0.02,0.02,0.03,-0.38,-92.68293,80106.0,8042,0.075204560546875,False,REGULAR,USD,call,283834.84980601404,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00602000,2024-11-12 16:34:07+00:00,602.0,0.01,0.01,0.02,-0.21,-95.454544,42565.0,12658,0.083016982421875,False,REGULAR,USD,call,107307.52517512806,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00603000,2024-11-12 16:35:00+00:00,603.0,0.01,0.0,0.01,-0.09,-90.0,25131.0,21358,0.08789974609375,False,REGULAR,USD,call,50012.82461160493,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00604000,2024-11-12 16:28:55+00:00,604.0,0.01,0.0,0.01,-0.04,-80.00001,10799.0,9075,0.09961837890625,False,REGULAR,USD,call,16857.871580790834,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00605000,2024-11-12 16:33:13+00:00,605.0,0.01,0.0,0.01,-0.02,-66.66667,6738.0,16435,0.1113370117187499,False,REGULAR,USD,call,16085.838304697209,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00606000,2024-11-12 16:20:19+00:00,606.0,0.01,0.0,0.01,-0.01,-50.0,393.0,9898,0.1211025390625,False,REGULAR,USD,call,5563.346915390202,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00587000,2024-11-12 16:28:33+00:00,587.0,0.01,0.01,0.02,-0.02,-66.66667,1106.0,1876,0.14063359375,False,REGULAR,USD,put,2256.793946547624,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00588000,2024-11-12 16:28:30+00:00,588.0,0.01,0.01,0.02,-0.03,-75.0,6607.0,24349,0.127938408203125,False,REGULAR,USD,put,27743.32173796371,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00589000,2024-11-12 16:30:19+00:00,589.0,0.02,0.01,0.02,-0.04,-66.66667,3369.0,7288,0.11524322265625,False,REGULAR,USD,put,11580.225510156946,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00590000,2024-11-12 16:34:15+00:00,590.0,0.03,0.02,0.03,-0.049999997,-71.42857,10249.0,7668,0.108407353515625,False,REGULAR,USD,put,29044.64310821692,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00591000,2024-11-12 16:33:23+00:00,591.0,0.02,0.02,0.03,-0.08,-72.72727,10231.0,8283,0.094735615234375,False,REGULAR,USD,put,38250.197516092456,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00592000,2024-11-12 16:34:56+00:00,592.0,0.04,0.04,0.05,-0.1,-71.42857,57298.0,14633,0.0883880224609375,False,REGULAR,USD,put,240816.1518517875,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00593000,2024-11-12 16:34:30+00:00,593.0,0.08,0.07,0.08,-0.120000005,-63.157894,51351.0,10199,0.0805756005859375,False,REGULAR,USD,put,328553.1093217409,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00594000,2024-11-12 16:34:49+00:00,594.0,0.12,0.12,0.13,-0.16,-57.142857,30533.0,14184,0.0725190405273437,False,REGULAR,USD,put,385668.10094149824,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00595000,2024-11-12 16:34:53+00:00,595.0,0.21,0.22,0.23,-0.17999999,-45.000004,57694.0,11860,0.0648286877441406,False,REGULAR,USD,put,962498.71450686,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00596000,2024-11-12 16:34:55+00:00,596.0,0.38,0.4,0.41,-0.14999998,-27.777777,86335.0,10878,0.0560397131347656,False,REGULAR,USD,put,2045871.3712406657,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00597000,2024-11-12 16:35:00+00:00,597.0,0.72,0.69,0.73,-0.029999971,-3.9999962,189471.0,8582,0.0445652185058593,True,REGULAR,USD,put,5544731.969624453,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00598000,2024-11-12 16:34:51+00:00,598.0,1.2,1.25,1.27,0.1500001,14.285724,223043.0,9982,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00599000,2024-11-12 16:35:00+00:00,599.0,2.0,1.95,2.0,0.46000004,30.872486,71951.0,6031,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00600000,2024-11-12 16:33:37+00:00,600.0,2.92,2.85,2.95,0.78,36.448597,17918.0,2880,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00601000,2024-11-12 16:34:22+00:00,601.0,3.88,3.79,3.88,1.1000001,39.56835,2218.0,860,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00602000,2024-11-12 16:33:37+00:00,602.0,4.88,4.88,4.96,1.23,33.60656,1500.0,389,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00603000,2024-11-12 16:31:01+00:00,603.0,5.74,5.84,5.96,1.1399999,24.782606,773.0,456,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00604000,2024-11-12 16:11:58+00:00,604.0,6.75,6.71,7.05,0.9299998,15.979379,189.0,135,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00605000,2024-11-12 16:32:25+00:00,605.0,7.75,7.78,7.97,1.4099998,22.239744,128.0,20,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00606000,2024-11-12 15:55:11+00:00,606.0,8.7,8.69,9.07,0.9899998,12.840464,26.0,16,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00587000,2024-11-12 16:08:25+00:00,587.0,10.35,9.41,10.62,-1.1499996,-9.999997,36.0,241,0.3440007006835937,True,REGULAR,USD,call,682.0162952826546,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00588000,2024-11-12 16:06:36+00:00,588.0,9.28,8.06,9.05,-1.5200005,-14.074078,52.0,396,0.247077841796875,True,REGULAR,USD,call,1230.6815696134354,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00589000,2024-11-12 16:11:44+00:00,589.0,8.22,7.68,7.81,-1.1499996,-12.273209,30.0,289,0.1879964013671874,True,REGULAR,USD,call,928.8764736339753,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00590000,2024-11-12 16:39:30+00:00,590.0,6.61,6.48,6.61,-2.2499995,-24.889378,356.0,1517,0.124032197265625,True,REGULAR,USD,call,4487.54990831824,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00591000,2024-11-12 16:06:43+00:00,591.0,6.34,5.86,5.99,-1.52,-19.338423,286.0,787,0.176766044921875,True,REGULAR,USD,call,4620.671568579047,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00592000,2024-11-12 16:36:15+00:00,592.0,5.39,4.52,4.63,-1.0799999,-16.692427,450.0,778,0.0976652734375,True,REGULAR,USD,call,5172.954454692621,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00593000,2024-11-12 16:39:02+00:00,593.0,3.76,3.91,3.93,-2.24,-36.78161,568.0,1157,0.1257411645507812,True,REGULAR,USD,call,11541.21675676978,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00594000,2024-11-12 16:39:37+00:00,594.0,2.78,2.72,2.89,-2.0400002,-42.5,747.0,2337,0.0983976879882812,True,REGULAR,USD,call,28153.3189810638,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00595000,2024-11-12 16:39:48+00:00,595.0,1.9,1.97,2.03,-1.9800001,-50.899746,3711.0,3736,0.0876556079101562,True,REGULAR,USD,call,92001.96273309377,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00596000,2024-11-12 16:39:55+00:00,596.0,1.18,1.23,1.25,-1.91,-62.01299,8444.0,3200,0.0767914587402343,True,REGULAR,USD,call,188319.04721533813,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00597000,2024-11-12 16:40:04+00:00,597.0,0.66,0.61,0.62,-1.6299999,-71.17903,47565.0,5160,0.0666597241210937,False,REGULAR,USD,call,989179.3717903524,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00598000,2024-11-12 16:40:04+00:00,598.0,0.28,0.27,0.28,-1.33,-82.608696,133515.0,8261,0.0649507568359375,False,REGULAR,USD,call,2175755.6301639653,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00599000,2024-11-12 16:40:04+00:00,599.0,0.1,0.1,0.1,-0.99,-90.82568,196970.0,9030,0.0629976513671875,False,REGULAR,USD,call,1952832.0338246005,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00600000,2024-11-12 16:40:01+00:00,600.0,0.04,0.04,0.05,-0.64,-94.117645,180091.0,17106,0.0688569677734375,False,REGULAR,USD,call,1032252.0951151092,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00601000,2024-11-12 16:39:51+00:00,601.0,0.02,0.02,0.03,-0.38,-95.0,81087.0,8042,0.077157666015625,False,REGULAR,USD,call,275757.44477139536,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00602000,2024-11-12 16:39:53+00:00,602.0,0.01,0.01,0.02,-0.21,-95.454544,42845.0,12658,0.084970087890625,False,REGULAR,USD,call,104889.84651854976,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00603000,2024-11-12 16:39:57+00:00,603.0,0.01,0.0,0.01,-0.09,-90.0,25379.0,21358,0.0898528515625,False,REGULAR,USD,call,49552.16577603801,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00604000,2024-11-12 16:37:57+00:00,604.0,0.04,0.0,0.01,-0.010000002,-50.000004,10810.0,9075,0.1015714843749999,False,REGULAR,USD,call,16691.102006991485,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00605000,2024-11-12 16:38:16+00:00,605.0,0.01,0.0,0.01,-0.02,-66.66667,6739.0,16435,0.1132901171875,False,REGULAR,USD,call,15963.651922205336,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00606000,2024-11-12 16:20:19+00:00,606.0,0.01,0.0,0.01,-0.01,-50.0,393.0,9898,0.12500875,False,REGULAR,USD,call,5979.611028447512,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00587000,2024-11-12 16:39:06+00:00,587.0,0.01,0.01,0.02,-0.02,-50.0,1116.0,1876,0.13868048828125,False,REGULAR,USD,put,2290.952308954128,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00588000,2024-11-12 16:38:46+00:00,588.0,0.02,0.01,0.02,-0.02,-50.0,6700.0,24349,0.12696185546875,False,REGULAR,USD,put,29052.69373611129,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00589000,2024-11-12 16:39:28+00:00,589.0,0.02,0.01,0.02,-0.04,-80.00001,3572.0,7288,0.1132901171875,False,REGULAR,USD,put,12003.449906602018,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00590000,2024-11-12 16:39:52+00:00,590.0,0.04,0.03,0.04,-0.04,-50.0,10542.0,7668,0.1113370117187499,False,REGULAR,USD,put,34243.14809625256,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00591000,2024-11-12 16:39:54+00:00,591.0,0.05,0.04,0.05,-0.05,-50.0,12378.0,8283,0.1015714843749999,False,REGULAR,USD,put,54671.67075537539,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00592000,2024-11-12 16:39:51+00:00,592.0,0.07,0.08,0.08,-0.07,-46.666664,59291.0,14633,0.0952238916015625,False,REGULAR,USD,put,301195.5279268326,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00593000,2024-11-12 16:39:55+00:00,593.0,0.14,0.13,0.14,-0.060000002,-30.0,55883.0,10199,0.0903411279296875,False,REGULAR,USD,put,417137.8680790341,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00594000,2024-11-12 16:40:01+00:00,594.0,0.21,0.21,0.22,-0.07000001,-25.000004,35255.0,14184,0.0825287060546875,False,REGULAR,USD,put,464258.850620753,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00595000,2024-11-12 16:40:04+00:00,595.0,0.35,0.39,0.4,-0.03999999,-10.526314,66632.0,11860,0.079110771484375,False,REGULAR,USD,put,1035056.9782801844,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00596000,2024-11-12 16:40:04+00:00,596.0,0.59,0.68,0.69,0.060000002,11.320755,98123.0,10878,0.075204560546875,False,REGULAR,USD,put,1797940.645785371,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00597000,2024-11-12 16:40:04+00:00,597.0,1.0,1.09,1.14,0.25,33.333332,204902.0,8582,0.0715424877929687,True,REGULAR,USD,put,3742557.4507589824,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00598000,2024-11-12 16:40:04+00:00,598.0,1.67,1.73,1.76,0.62,59.047623,237600.0,9982,0.0669038623046875,True,REGULAR,USD,put,3741903.3022976792,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00599000,2024-11-12 16:40:01+00:00,599.0,2.53,2.52,2.58,0.99,64.28571,73141.0,6031,0.0664155859375,True,REGULAR,USD,put,768479.9899001959,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00600000,2024-11-12 16:39:34+00:00,600.0,3.54,3.25,3.29,1.3999999,64.814804,18089.0,2880,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00601000,2024-11-12 16:39:59+00:00,601.0,4.46,4.32,4.42,1.6800001,60.431656,2251.0,860,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00602000,2024-11-12 16:39:23+00:00,602.0,5.52,5.2,5.31,1.8699999,51.232872,1508.0,389,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00603000,2024-11-12 16:31:01+00:00,603.0,5.74,5.89,6.43,1.1399999,24.782606,773.0,456,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00604000,2024-11-12 16:11:58+00:00,604.0,6.75,6.87,7.67,0.9299998,15.979379,189.0,135,0.172859833984375,True,REGULAR,USD,put,944.2662094317948,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00605000,2024-11-12 16:35:55+00:00,605.0,7.68,7.83,8.23,1.3399997,21.135641,129.0,20,1.0000000000000004e-05,True,REGULAR,USD,put,0.0,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112P00606000,2024-11-12 16:36:27+00:00,606.0,8.78,9.13,9.97,1.0699997,13.878077,28.0,16,0.2612378564453125,True,REGULAR,USD,put,112.27897195803716,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
SPY241112C00587000,2024-11-12 16:08:25+00:00,587.0,10.35,9.06,10.2,-1.1499996,-9.999997,36.0,241,0.2978585839843749,True,REGULAR,USD,call,695.553409437762,2024-11-14 14:15:00.610728,593.4451293945312,2024-11-12
