contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration,type,gex,timestamp,current_price
QQQ241112P00456000,2024-11-11 21:12:56+00:00,456.0,0.01,0.0,0.01,0.0,0.0,29.0,299,0.7187528125,False,REGULAR,USD,2024-11-12,put,-4.590012719908075,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00457000,2024-11-11 14:54:24+00:00,457.0,0.01,0.0,0.01,0.0,0.0,4.0,347,0.7187528125,False,REGULAR,USD,2024-11-12,put,-5.894364304096253,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00458000,2024-11-07 16:32:17+00:00,458.0,0.05,0.0,0.01,0.0,0.0,270.0,230,0.70312796875,False,REGULAR,USD,2024-11-12,put,-8.353608770827103,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00459000,2024-11-11 21:11:44+00:00,459.0,0.02,0.0,0.01,0.0,0.0,66.0,273,0.6875031250000001,False,REGULAR,USD,2024-11-12,put,-5.62752611573809,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00460000,2024-11-11 21:13:37+00:00,460.0,0.01,0.0,0.01,0.0,0.0,116.0,397,0.6875031250000001,False,REGULAR,USD,2024-11-12,put,-10.265917198420484,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00461000,2024-11-11 21:10:12+00:00,461.0,0.01,0.0,0.01,0.0,0.0,357.0,532,0.6562534375000001,False,REGULAR,USD,2024-11-12,put,-14.506693267989462,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00462000,2024-11-08 18:11:26+00:00,462.0,0.03,0.0,0.01,0.0,0.0,15.0,99,0.6562534375000001,False,REGULAR,USD,2024-11-12,put,-2.263351367676247,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00463000,2024-11-11 18:45:31+00:00,463.0,0.01,0.0,0.01,0.0,0.0,2.0,171,0.64062859375,False,REGULAR,USD,2024-11-12,put,-3.4142691754451087,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00464000,2024-11-11 21:10:01+00:00,464.0,0.01,0.0,0.01,0.0,0.0,5.0,912,0.6250037500000001,False,REGULAR,USD,2024-11-12,put,-17.96251232278267,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00465000,2024-11-11 19:37:24+00:00,465.0,0.01,0.0,0.01,0.0,0.0,301.0,237,0.6250037500000001,False,REGULAR,USD,2024-11-12,put,-12.893659738870165,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00466000,2024-11-11 21:13:02+00:00,466.0,0.01,0.0,0.01,0.0,0.0,82.0,127,0.6093789062500001,False,REGULAR,USD,2024-11-12,put,-4.990231896069043,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00467000,2024-11-11 21:09:19+00:00,467.0,0.01,0.0,0.01,0.0,0.0,550.0,632,0.5937540625000001,False,REGULAR,USD,2024-11-12,put,-28.07542229620057,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00468000,2024-11-11 21:14:51+00:00,468.0,0.01,0.0,0.01,0.0,0.0,68.0,266,0.57812921875,False,REGULAR,USD,2024-11-12,put,-7.879126354602156,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00469000,2024-11-11 20:56:47+00:00,469.0,0.01,0.0,0.01,0.0,0.0,73.0,443,0.5625043750000001,False,REGULAR,USD,2024-11-12,put,-12.0675350994953,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00470000,2024-11-11 20:57:50+00:00,470.0,0.01,0.0,0.01,0.0,0.0,23.0,877,0.5625043750000001,False,REGULAR,USD,2024-11-12,put,-26.222221749501777,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00471000,2024-11-11 15:21:34+00:00,471.0,0.02,0.0,0.01,0.0,0.0,40.0,339,0.5468795312500001,False,REGULAR,USD,2024-11-12,put,-10.998377153242926,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00472000,2024-11-11 15:08:29+00:00,472.0,0.02,0.0,0.01,0.0,0.0,40.0,740,0.5312546875,False,REGULAR,USD,2024-11-12,put,-22.5050793454145,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00473000,2024-11-11 15:21:00+00:00,473.0,0.02,0.0,0.01,0.0,0.0,31.0,414,0.51562984375,False,REGULAR,USD,2024-11-12,put,-12.740566868713485,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00474000,2024-11-11 15:22:05+00:00,474.0,0.02,0.0,0.01,0.0,0.0,32.0,73,0.500005,False,REGULAR,USD,2024-11-12,put,-2.9765037936578485,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00475000,2024-11-11 20:55:58+00:00,475.0,0.02,0.0,0.01,0.0,0.0,476.0,760,0.500005,False,REGULAR,USD,2024-11-12,put,-44.64770395522591,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00476000,2024-11-11 20:45:24+00:00,476.0,0.02,0.0,0.01,0.0,0.0,126.0,598,0.51562984375,False,REGULAR,USD,2024-11-12,put,-41.07796745777299,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00477000,2024-11-11 20:45:24+00:00,477.0,0.02,0.0,0.01,0.0,0.0,115.0,729,0.500005,False,REGULAR,USD,2024-11-12,put,-48.482252178604526,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00478000,2024-11-11 14:48:30+00:00,478.0,0.02,0.0,0.01,0.0,0.0,155.0,1049,0.48438015625,False,REGULAR,USD,2024-11-12,put,-69.96495446280765,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00479000,2024-11-11 20:31:21+00:00,479.0,0.02,0.0,0.01,0.0,0.0,8.0,548,0.476567734375,False,REGULAR,USD,2024-11-12,put,-36.52449724954627,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00480000,2024-11-12 15:03:38+00:00,480.0,0.01,0.0,0.01,-0.01,-50.0,12.0,707,0.460942890625,False,REGULAR,USD,2024-11-12,put,-47.90406463639322,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00481000,2024-11-11 19:23:11+00:00,481.0,0.02,0.0,0.01,0.0,0.0,52.0,185,0.445318046875,False,REGULAR,USD,2024-11-12,put,-16.001329370056112,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00482000,2024-11-12 15:14:31+00:00,482.0,0.01,0.0,0.01,-0.01,-50.0,61.0,209,0.437505625,False,REGULAR,USD,2024-11-12,put,-20.80181881661979,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00483000,2024-11-12 14:46:15+00:00,483.0,0.01,0.0,0.01,-0.01,-50.0,65.0,1031,0.42188078125,False,REGULAR,USD,2024-11-12,put,-85.8428220415837,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00484000,2024-11-11 19:07:39+00:00,484.0,0.02,0.0,0.01,0.0,0.0,102.0,265,0.4062559375,False,REGULAR,USD,2024-11-12,put,-29.197235974445856,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00485000,2024-11-12 14:30:00+00:00,485.0,0.01,0.0,0.01,-0.01,-50.0,1.0,914,0.398443515625,False,REGULAR,USD,2024-11-12,put,-84.00693725754083,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00486000,2024-11-12 15:26:44+00:00,486.0,0.01,0.0,0.01,0.0,0.0,6.0,612,0.3828186718749999,False,REGULAR,USD,2024-11-12,put,-57.86674022261291,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00487000,2024-11-12 14:31:28+00:00,487.0,0.01,0.0,0.01,-0.01,-50.0,3.0,414,0.367193828125,False,REGULAR,USD,2024-11-12,put,-39.78921515959291,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00488000,2024-11-12 14:50:51+00:00,488.0,0.01,0.0,0.01,-0.01,-50.0,1.0,886,0.35938140625,False,REGULAR,USD,2024-11-12,put,-99.0233845012062,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00489000,2024-11-11 21:13:38+00:00,489.0,0.03,0.0,0.01,0.0,0.0,133.0,1049,0.3437565625,False,REGULAR,USD,2024-11-12,put,-135.18011409901402,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00490000,2024-11-12 14:57:54+00:00,490.0,0.01,0.0,0.01,-0.01,-50.0,4.0,1237,0.3281317187499999,False,REGULAR,USD,2024-11-12,put,-145.29349608162946,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00491000,2024-11-11 21:00:50+00:00,491.0,0.02,0.0,0.01,0.0,0.0,332.0,8280,0.3203192968749999,False,REGULAR,USD,2024-11-12,put,-1200.0465740648551,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00492000,2024-11-12 14:44:30+00:00,492.0,0.01,0.0,0.01,-0.01,-50.0,5.0,811,0.304694453125,False,REGULAR,USD,2024-11-12,put,-117.22864619888378,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00493000,2024-11-11 20:24:57+00:00,493.0,0.01,0.0,0.01,-0.01,-50.0,2.0,621,0.2890696093749999,False,REGULAR,USD,2024-11-12,put,-92.23904512965797,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00494000,2024-11-11 20:26:20+00:00,494.0,0.01,0.0,0.01,-0.02,-66.66667,13.0,509,0.2773509765624999,False,REGULAR,USD,2024-11-12,put,-86.67939853108325,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00495000,2024-11-12 15:29:53+00:00,495.0,0.01,0.0,0.01,-0.02,-66.66667,77.0,1488,0.26563234375,False,REGULAR,USD,2024-11-12,put,-293.3743112532734,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00496000,2024-11-12 14:54:37+00:00,496.0,0.01,0.0,0.01,-0.03,-75.0,174.0,403,0.2500075,False,REGULAR,USD,2024-11-12,put,-112.60976599209285,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00497000,2024-11-12 14:44:58+00:00,497.0,0.01,0.0,0.01,-0.02,-66.66667,159.0,1985,0.2382888671874999,False,REGULAR,USD,2024-11-12,put,-479.004006017617,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00498000,2024-11-12 15:03:42+00:00,498.0,0.01,0.0,0.01,-0.02,-66.66667,3126.0,1286,0.2265702343749999,False,REGULAR,USD,2024-11-12,put,-1138.8126505800703,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00499000,2024-11-12 15:35:02+00:00,499.0,0.01,0.0,0.02,-0.03,-75.0,5455.0,1189,0.2304764453125,False,REGULAR,USD,2024-11-12,put,-2807.971806459914,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00500000,2024-11-12 15:50:52+00:00,500.0,0.01,0.0,0.01,-0.03,-75.0,3317.0,4048,0.1992267578125,False,REGULAR,USD,2024-11-12,put,-2372.456502554449,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00501000,2024-11-12 15:38:59+00:00,501.0,0.01,0.01,0.02,-0.04,-80.00001,879.0,900,0.2011798632812499,False,REGULAR,USD,2024-11-12,put,-948.3280563699204,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00502000,2024-11-12 15:48:57+00:00,502.0,0.01,0.01,0.02,-0.04,-80.00001,1161.0,13694,0.187508125,False,REGULAR,USD,2024-11-12,put,-9236.617697638696,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00503000,2024-11-12 15:45:01+00:00,503.0,0.02,0.01,0.02,-0.030000001,-60.0,1702.0,5164,0.17188328125,False,REGULAR,USD,2024-11-12,put,-4838.404955518669,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00504000,2024-11-12 15:47:44+00:00,504.0,0.01,0.01,0.02,-0.049999997,-83.333336,8405.0,14331,0.1562584375,False,REGULAR,USD,2024-11-12,put,-18419.535378250675,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00505000,2024-11-12 15:49:51+00:00,505.0,0.03,0.02,0.03,-0.060000002,-66.666664,2554.0,14815,0.15039912109375,False,REGULAR,USD,2024-11-12,put,-20826.941760822112,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00506000,2024-11-12 15:48:54+00:00,506.0,0.03,0.03,0.04,-0.11,-73.33333,11449.0,10152,0.141610146484375,False,REGULAR,USD,2024-11-12,put,-36308.06498465503,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00507000,2024-11-12 15:49:28+00:00,507.0,0.04,0.05,0.06,-0.14000002,-77.77779,20506.0,11795,0.13477427734375,False,REGULAR,USD,2024-11-12,put,-79648.91684690503,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00508000,2024-11-12 15:49:46+00:00,508.0,0.06,0.06,0.07,-0.19,-73.07693,23740.0,7339,0.1201259863281249,False,REGULAR,USD,2024-11-12,put,-102243.39580399306,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00509000,2024-11-12 15:49:52+00:00,509.0,0.1,0.1,0.11,-0.24000001,-72.72727,22629.0,3389,0.1128018408203125,False,REGULAR,USD,2024-11-12,put,-128672.96809383774,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00510000,2024-11-12 15:50:05+00:00,510.0,0.15,0.14,0.15,-0.31,-67.391304,41794.0,12598,0.100594931640625,False,REGULAR,USD,2024-11-12,put,-392858.8998784637,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00511000,2024-11-12 15:50:54+00:00,511.0,0.2,0.2,0.21,-0.45,-69.230774,51400.0,4366,0.0871673315429687,False,REGULAR,USD,2024-11-12,put,-605145.3334729804,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00512000,2024-11-12 15:50:44+00:00,512.0,0.34,0.35,0.36,-0.55999994,-62.222214,67195.0,7998,0.0783783569335937,False,REGULAR,USD,2024-11-12,put,-1204656.0390328898,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00513000,2024-11-12 15:50:51+00:00,513.0,0.55,0.54,0.55,-0.7,-56.0,80347.0,4112,0.0618990295410156,False,REGULAR,USD,2024-11-12,put,-2009278.22070086,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00514000,2024-11-12 15:50:45+00:00,514.0,0.92,0.96,0.97,-0.78000003,-45.88235,71470.0,4285,0.0466403930664062,True,REGULAR,USD,2024-11-12,put,-1983516.5112273043,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00515000,2024-11-12 15:49:57+00:00,515.0,1.6,1.56,1.6,-0.65999997,-29.20354,11706.0,3067,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00516000,2024-11-12 15:50:09+00:00,516.0,2.27,2.24,2.3,-0.43000007,-15.925928,2902.0,764,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00517000,2024-11-12 15:45:54+00:00,517.0,3.53,3.1,3.3,-0.120000124,-3.2876744,1294.0,417,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00518000,2024-11-12 15:47:10+00:00,518.0,4.09,4.01,4.34,-0.069999695,-1.682685,469.0,286,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00519000,2024-11-12 15:31:59+00:00,519.0,5.6,5.07,5.34,0.32999992,7.096772,73.0,46,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00520000,2024-11-12 15:06:17+00:00,520.0,6.75,5.91,6.44,0.13999987,2.118001,130.0,75,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00521000,2024-11-12 15:43:26+00:00,521.0,7.33,6.71,7.46,-0.17000008,-2.2666676,71.0,0,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00522000,2024-11-12 15:36:36+00:00,522.0,8.0,8.31,8.76,-0.05000019,-0.6211204,29.0,29,0.062509375,True,REGULAR,USD,2024-11-12,put,-0.0019877771345146,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00523000,2024-11-12 15:30:38+00:00,523.0,9.25,8.68,9.35,0.13000011,1.4254398,282.0,2,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00524000,2024-11-11 14:34:06+00:00,524.0,8.6,9.88,10.38,0.0,0.0,1.0,5,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00525000,2024-11-12 14:54:03+00:00,525.0,10.82,10.93,11.36,-0.49000072,-4.3324556,8.0,12,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00530000,2024-11-11 20:13:44+00:00,530.0,16.98,15.79,16.46,0.0,0.0,4.0,14,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00415000,2024-11-12 14:30:00+00:00,415.0,98.64,98.3,99.23,-0.94999695,-0.953908,1.0,6,2.215824772949218,True,REGULAR,USD,2024-11-12,call,0.7910996562627457,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00430000,2024-11-07 20:47:43+00:00,430.0,84.34,83.31,84.25,0.0,0.0,,1,1.9082035839843752,True,REGULAR,USD,2024-11-12,call,0.1490425935586626,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00441000,2024-11-08 14:58:14+00:00,441.0,72.49,72.29,73.23,0.0,0.0,2.0,2,1.669923525390625,True,REGULAR,USD,2024-11-12,call,0.7358189321724661,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00450000,2024-11-11 17:04:54+00:00,450.0,63.47,63.29,64.23,0.0,0.0,4.0,4,1.485354135742187,True,REGULAR,USD,2024-11-12,call,1.8042709788300424,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00453000,2024-11-04 14:41:09+00:00,453.0,34.06,60.38,61.32,0.0,0.0,,1,1.4580105224609374,True,REGULAR,USD,2024-11-12,call,0.2527431132884343,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00460000,2024-11-11 16:03:45+00:00,460.0,54.12,53.34,54.42,0.0,0.0,3.0,6,1.3222690136718749,True,REGULAR,USD,2024-11-12,call,2.756903294849581,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00461000,2024-11-12 14:43:59+00:00,461.0,52.62,52.38,53.32,-0.2100029,-0.3975069,2.0,3,1.291019169921875,True,REGULAR,USD,2024-11-12,call,1.5554870509364336,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00462000,2024-11-11 14:34:40+00:00,462.0,53.35,51.28,52.24,0.0,0.0,8.0,0,1.2382850585937497,True,REGULAR,USD,2024-11-12,call,2.460068605406508,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00463000,2024-11-01 14:15:44+00:00,463.0,28.49,50.49,51.31,0.0,0.0,1.0,1,1.2656286718749998,True,REGULAR,USD,2024-11-12,call,0.670426039558918,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00464000,2024-10-31 13:58:14+00:00,464.0,27.09,49.39,50.25,0.0,0.0,,1,1.218265627441406,True,REGULAR,USD,2024-11-12,call,0.3345252643463072,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00465000,2024-11-06 19:22:12+00:00,465.0,40.57,48.26,49.22,0.0,0.0,2.0,1,1.169926025390625,True,REGULAR,USD,2024-11-12,call,0.9974618793959872,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00469000,2024-11-08 17:34:05+00:00,469.0,44.78,44.45,45.21,0.0,0.0,1.0,2,1.1171919140625,True,REGULAR,USD,2024-11-12,call,1.1722210473757444,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00470000,2024-11-12 14:53:23+00:00,470.0,44.26,43.44,44.31,0.7099991,1.6303079,1.0,1,1.1098677319335937,True,REGULAR,USD,2024-11-12,call,0.8199390691340488,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00471000,2024-11-12 14:58:49+00:00,471.0,43.09,42.29,43.22,0.7099991,1.6753163,2.0,4,1.0512742749023438,True,REGULAR,USD,2024-11-12,call,2.424754524118949,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00472000,2024-11-06 15:10:44+00:00,472.0,30.0,41.29,42.22,0.0,0.0,1.0,1,1.0302782861328126,True,REGULAR,USD,2024-11-12,call,0.835456537343138,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00473000,2024-11-05 14:43:19+00:00,473.0,18.73,40.43,41.21,0.0,0.0,,1,1.0297900073242188,True,REGULAR,USD,2024-11-12,call,0.4437375861949019,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00474000,2024-11-08 20:02:29+00:00,474.0,40.06,39.44,40.26,0.0,0.0,5.0,5,1.017583037109375,True,REGULAR,USD,2024-11-12,call,4.642887439237624,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00475000,2024-11-11 15:31:04+00:00,475.0,38.68,38.48,39.26,0.0,0.0,27.0,27,1.0024463940429689,True,REGULAR,USD,2024-11-12,call,26.1530796419651,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00476000,2024-11-12 15:05:42+00:00,476.0,37.52,37.49,38.26,-0.40999985,-1.0809381,2.0,6,0.98242205078125,True,REGULAR,USD,2024-11-12,call,4.02165933017436,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00477000,2024-11-04 14:37:03+00:00,477.0,13.56,36.39,37.26,0.0,0.0,1.0,60,0.94726615234375,True,REGULAR,USD,2024-11-12,call,31.292032852293776,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00478000,2024-11-12 15:36:05+00:00,478.0,35.98,35.38,36.24,0.5699997,1.6097139,1.0,9,0.92187578125,True,REGULAR,USD,2024-11-12,call,5.29932998583944,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00479000,2024-11-04 14:42:42+00:00,479.0,34.13,34.45,35.25,21.230001,164.57367,1.0,43,0.9116219775390624,True,REGULAR,USD,2024-11-12,call,24.559445480300063,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00480000,2024-11-12 15:20:06+00:00,480.0,33.53,33.36,34.25,0.5299988,1.6060569,1.0,55,0.877930908203125,True,REGULAR,USD,2024-11-12,call,32.031133218773256,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00481000,2024-11-11 20:42:15+00:00,481.0,32.49,32.3,33.2,0.0,0.0,1.0,14,0.8413101806640625,True,REGULAR,USD,2024-11-12,call,8.758032019500998,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00482000,2024-11-07 19:11:14+00:00,482.0,31.13,31.46,32.34,0.0,0.0,2.0,54,0.8598646826171875,True,REGULAR,USD,2024-11-12,call,35.782291628775745,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00483000,2024-11-11 17:37:29+00:00,483.0,30.01,30.44,31.24,0.0,0.0,1.0,97,0.823243955078125,True,REGULAR,USD,2024-11-12,call,64.23960895012955,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00484000,2024-11-11 18:22:52+00:00,484.0,27.2,29.47,30.31,0.0,0.0,1.0,117,0.8139667041015625,True,REGULAR,USD,2024-11-12,call,81.92703501253223,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00485000,2024-11-11 19:30:45+00:00,485.0,27.4,28.32,29.22,0.0,0.0,3.0,200,0.7622094091796876,True,REGULAR,USD,2024-11-12,call,142.28293952818905,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00486000,2024-11-06 15:44:05+00:00,486.0,17.21,27.46,28.36,0.0,0.0,7.0,74,0.7749045947265626,True,REGULAR,USD,2024-11-12,call,61.86981606913082,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00487000,2024-11-12 15:50:42+00:00,487.0,26.83,26.32,27.22,0.030000687,0.111942865,44.0,492,0.7192410888671875,True,REGULAR,USD,2024-11-12,call,413.1784503835083,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00488000,2024-11-08 20:03:33+00:00,488.0,25.87,25.43,26.27,0.0,0.0,1.0,94,0.71679970703125,True,REGULAR,USD,2024-11-12,call,78.72797291962989,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00489000,2024-11-12 15:47:12+00:00,489.0,24.8,24.59,25.21,0.09000015,0.36422566,12.0,429,0.7060576269531251,True,REGULAR,USD,2024-11-12,call,388.9751002312418,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00490000,2024-11-11 20:05:31+00:00,490.0,23.53,23.51,24.03,0.6400013,2.7959864,42.0,340,0.6543003320312502,True,REGULAR,USD,2024-11-12,call,343.77057998675065,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00491000,2024-11-11 20:14:50+00:00,491.0,22.27,22.52,23.03,0.0,0.0,31.0,272,0.6337927246093751,True,REGULAR,USD,2024-11-12,call,288.63508736686475,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00492000,2024-11-11 19:05:31+00:00,492.0,20.79,21.53,22.1,0.0,0.0,12.0,251,0.6206092626953126,True,REGULAR,USD,2024-11-12,call,267.931190683162,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00493000,2024-11-12 14:31:54+00:00,493.0,20.73,20.64,21.09,0.6700001,3.3399806,5.0,189,0.6088906298828126,True,REGULAR,USD,2024-11-12,call,211.8613592838669,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00494000,2024-11-11 20:12:43+00:00,494.0,19.22,19.61,20.08,0.03999901,0.2085454,1.0,273,0.5822795678710937,True,REGULAR,USD,2024-11-12,call,316.8642604578733,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00495000,2024-11-12 15:12:10+00:00,495.0,19.13,18.41,19.03,1.3199997,7.411565,3.0,411,0.5336960693359375,True,REGULAR,USD,2024-11-12,call,496.6614941014447,2024-11-14 14:15:03.231608,508.5199890136719
